iter	Logloss
1513	0.2552257258
1514	0.2551370619
1515	0.2550531177
1516	0.2549934648
1517	0.2548758013
1518	0.2548212355
1519	0.2547911862
1520	0.2547718461
1521	0.2547335545
1522	0.2547055793
1523	0.2546664203
1524	0.2546363071
1525	0.2546155367
1526	0.2545466795
1527	0.2545149599
1528	0.2544968403
1529	0.2544678609
1530	0.2544292394
1531	0.2543676187
1532	0.2543172213
1533	0.2542799985
1534	0.2542112978
1535	0.2541660022
1536	0.2540905518
1537	0.2540527287
1538	0.2540262527
1539	0.2540062622
1540	0.2539461688
1541	0.2538441541
1542	0.25377896
1543	0.2537409247
1544	0.2537115483
1545	0.2536798375
1546	0.2536516994
1547	0.253538799
1548	0.2534911972
1549	0.2534626655
1550	0.2533770552
1551	0.253270368
1552	0.2531947473
1553	0.2531420888
1554	0.2531231394
1555	0.2530929127
1556	0.2530223106
1557	0.2529579867
1558	0.2529176555
1559	0.2528668662
1560	0.2528394434
1561	0.252803839
1562	0.2527332102
1563	0.2526715788
1564	0.252638787
1565	0.2526224938
1566	0.2525428116
1567	0.2525074423
1568	0.2524590567
1569	0.2524328054
1570	0.2523830053
1571	0.2523026595
1572	0.2522415423
1573	0.2522178377
1574	0.2521845877
1575	0.2521673617
1576	0.2520845131
1577	0.2520012649
1578	0.2519189563
1579	0.2518731287
1580	0.251847063
1581	0.2518077622
1582	0.2517428883
1583	0.2516929336
1584	0.2516455187
1585	0.2516028411
1586	0.2515839808
1587	0.2515499779
1588	0.2515260581
1589	0.2514765253
1590	0.251437907
1591	0.2513758337
1592	0.251306731
1593	0.2512281347
1594	0.2511500094
1595	0.2511321995
1596	0.2511164322
1597	0.2510723907
1598	0.2509686716
1599	0.2509365886
1600	0.2509115396
1601	0.2508599597
1602	0.2508113544
1603	0.2507347139
1604	0.2506753224
1605	0.2506536322
1606	0.2506204711
1607	0.2505769247
1608	0.2505387064
1609	0.2504729215
1610	0.2504278531
1611	0.250381382
1612	0.2503200019
1613	0.2502710628
1614	0.2502319673
1615	0.2501741108
1616	0.2501534629
1617	0.2500995914
1618	0.2500502889
1619	0.2499885332
1620	0.2498958588
1621	0.2498596485
1622	0.2497953914
1623	0.2497461773
1624	0.249715213
1625	0.2496973265
1626	0.2496101419
1627	0.2495722787
1628	0.24949726
1629	0.2494632915
1630	0.2494268627
1631	0.2493486962
1632	0.2493211056
1633	0.2492905561
1634	0.2492545811
1635	0.2492242432
1636	0.2491538718
1637	0.2490800341
1638	0.2490228681
1639	0.2489721372
1640	0.2489319795
1641	0.2489056877
1642	0.2488885256
1643	0.2488174215
1644	0.2487589444
1645	0.2487363745
1646	0.2487146741
1647	0.2486751406
1648	0.2486024401
1649	0.2485396341
1650	0.2484551656
1651	0.248419898
1652	0.2483648084
1653	0.248298514
1654	0.2482654566
1655	0.2482340238
1656	0.2482006043
1657	0.2481358159
1658	0.2480780843
1659	0.2480072333
1660	0.2479805403
1661	0.2479434467
1662	0.2478950383
1663	0.2478412514
1664	0.2477999393
1665	0.2477768978
1666	0.2477311968
1667	0.2476693485
1668	0.247608292
1669	0.2475679294
1670	0.2474949
1671	0.2474438062
1672	0.2473897757
1673	0.2473528666
1674	0.2472944154
1675	0.2472157607
1676	0.2471556365
1677	0.2471220885
1678	0.2470867252
1679	0.2470177138
1680	0.2469551918
1681	0.246926958
1682	0.2469066197
1683	0.2468875496
1684	0.2468290433
1685	0.2467840335
1686	0.2467132138
1687	0.2466621043
1688	0.2466245091
1689	0.2465580586
1690	0.2465194035
1691	0.2464885999
1692	0.2464665276
1693	0.2464096397
1694	0.2463569847
1695	0.2463234964
1696	0.2462619094
1697	0.246207513
1698	0.2461404739
1699	0.2461204471
1700	0.2461048576
1701	0.2460727259
1702	0.2459938925
1703	0.2459621752
1704	0.245933622
1705	0.2459186843
1706	0.2458580664
1707	0.245779998
1708	0.245730847
1709	0.24569123
1710	0.2455619705
1711	0.2454372356
1712	0.2453684048
1713	0.2453378555
1714	0.2452120323
1715	0.2451526509
1716	0.2451207025
1717	0.2450838334
1718	0.2450574297
1719	0.2450095376
1720	0.2449289009
1721	0.2448816082
1722	0.244845718
1723	0.2448117105
1724	0.2447695164
1725	0.2447306085
1726	0.2446138698
1727	0.244581631
1728	0.2445266422
1729	0.2444995379
1730	0.244443469
1731	0.244416302
1732	0.2443817366
1733	0.2443477295
1734	0.2442806731
1735	0.2442306059
1736	0.2441641944
1737	0.2441243146
1738	0.2441067104
1739	0.2440593992
1740	0.2440013603
1741	0.2439653959
1742	0.243930748
1743	0.243900107
1744	0.2438649537
1745	0.2438243041
1746	0.2437809334
1747	0.2437196385
1748	0.2436711133
1749	0.2436391277
1750	0.2436155088
1751	0.243579045
1752	0.2435206844
1753	0.243452826
1754	0.2434341979
1755	0.2434183341
1756	0.2433094174
1757	0.243257342
1758	0.2432296451
1759	0.2431590064
1760	0.243107654
1761	0.2430784224
1762	0.2430454212
1763	0.2430139447
1764	0.2429641798
1765	0.2429189489
1766	0.2428883188
1767	0.2428501236
1768	0.2427919957
1769	0.2427615506
1770	0.2427178846
1771	0.242652243
1772	0.2426232133
1773	0.2425686195
1774	0.242531133
1775	0.242493705
1776	0.2424539625
1777	0.2424097764
1778	0.2423576928
1779	0.2423089922
1780	0.2422729219
1781	0.2422528205
1782	0.2422301743
1783	0.2421710364
1784	0.2421086922
1785	0.2420967107
1786	0.24203294
1787	0.2420052185
1788	0.2419198294
1789	0.2419061229
1790	0.2418895315
1791	0.2418594307
1792	0.2418216011
1793	0.2417905481
1794	0.241723247
1795	0.241688038
1796	0.2416322222
1797	0.2415827484
1798	0.241534546
1799	0.2414660399
1800	0.24143514
1801	0.2413597535
1802	0.2413347971
1803	0.2413045126
1804	0.2412804256
1805	0.2412088222
1806	0.2411712914
1807	0.2411355222
1808	0.2411077388
1809	0.2410774494
1810	0.2410314345
1811	0.2410170036
1812	0.2409829238
1813	0.2409539752
1814	0.2409389727
1815	0.2408671699
1816	0.2407585082
1817	0.2406553568
1818	0.2406381039
1819	0.2405702786
1820	0.2405162011
1821	0.2404933489
1822	0.2404671077
1823	0.2404445574
1824	0.240378737
1825	0.2403492936
1826	0.2403138036
1827	0.2402544687
1828	0.2402032338
1829	0.2401543979
1830	0.2401232447
1831	0.2400827767
1832	0.2400610097
1833	0.2400232453
1834	0.2399774735
1835	0.2399490053
1836	0.239900465
1837	0.2398726874
1838	0.2398271804
1839	0.239812909
1840	0.2397146329
1841	0.2396717692
1842	0.2396280472
1843	0.2395719666
1844	0.239542292
1845	0.2394401274
1846	0.2393897528
1847	0.2393616881
1848	0.2393480749
1849	0.2392789647
1850	0.2392234943
1851	0.2392145585
1852	0.2391730359
1853	0.2391462582
1854	0.2390992759
1855	0.2390765513
1856	0.2390502911
1857	0.239002088
1858	0.2389570487
1859	0.2389411941
1860	0.2389072384
1861	0.2388914615
1862	0.238836051
1863	0.2387954754
1864	0.2387800253
1865	0.2387343732
1866	0.2386693695
1867	0.2386360665
1868	0.2385981914
1869	0.2385022202
1870	0.2384513515
1871	0.2384253969
1872	0.2383992265
1873	0.2383642397
1874	0.2383202221
1875	0.2382927082
1876	0.238202348
1877	0.2381172669
1878	0.238090532
1879	0.2380419021
1880	0.2379987271
1881	0.2379582614
1882	0.2379299664
1883	0.2379051937
1884	0.2378729663
1885	0.2378440609
1886	0.237813263
1887	0.2377853815
1888	0.2377422631
1889	0.2377147616
1890	0.2376934883
1891	0.2376461867
1892	0.2376143842
1893	0.2375657936
1894	0.2375497087
1895	0.237512062
1896	0.2374829773
1897	0.2374250395
1898	0.2373891869
1899	0.2373320657
1900	0.2372393955
1901	0.2372119309
1902	0.2371882801
1903	0.2371535487
1904	0.237104287
1905	0.2370585007
1906	0.2370228917
1907	0.2369953061
1908	0.2369740122
1909	0.236921405
1910	0.2368882239
1911	0.2368479189
1912	0.2368213635
1913	0.2367967174
1914	0.2367516851
1915	0.2366993431
1916	0.2366752808
1917	0.2366328414
1918	0.2365867492
1919	0.2365598432
1920	0.2365266428
1921	0.2364725275
1922	0.2364428698
1923	0.2363658523
1924	0.2363432053
1925	0.236288994
1926	0.236259241
1927	0.2362263441
1928	0.2361946741
1929	0.2361534475
1930	0.236122198
1931	0.2360925897
1932	0.2360712259
1933	0.2360380327
1934	0.2359973512
1935	0.2359717802
1936	0.2359425199
1937	0.235915124
1938	0.2358847487
1939	0.2358559324
1940	0.2358276609
1941	0.2357937436
1942	0.2357226904
1943	0.2356532637
1944	0.2356389259
1945	0.2355647393
1946	0.2355149612
1947	0.2354935005
1948	0.2354758343
1949	0.2354212857
1950	0.2353716053
1951	0.2352964435
1952	0.2352259991
1953	0.2352133457
1954	0.2351650919
1955	0.2351283481
1956	0.2350953442
1957	0.2350675804
1958	0.2350310783
1959	0.2350011786
1960	0.2349749665
1961	0.2349228012
1962	0.2348708979
1963	0.234827772
1964	0.2347913328
1965	0.2347716966
1966	0.2347289893
1967	0.2346600438
1968	0.2346413011
1969	0.2346117384
1970	0.2345927162
1971	0.2345570892
1972	0.2345171171
1973	0.2344882777
1974	0.2344581207
1975	0.2344068634
1976	0.2343785063
1977	0.2343536648
1978	0.234294076
1979	0.2342701507
1980	0.234236504
1981	0.2342092495
1982	0.234176067
1983	0.234124591
1984	0.2340767642
1985	0.2340500404
1986	0.2340354973
1987	0.234023524
1988	0.2339606555
1989	0.2339368254
1990	0.2338734166
1991	0.2338465182
1992	0.2338156593
1993	0.2337896127
1994	0.2337708107
1995	0.233738697
1996	0.2336891308
1997	0.2336471027
1998	0.233588282
1999	0.2335279283
2000	0.2335049626
2001	0.2334494286
2002	0.2334081336
2003	0.2333714424
2004	0.2333085966
2005	0.2332704114
2006	0.233210895
2007	0.2331640438
2008	0.233118455
2009	0.2330609961
2010	0.2330175089
2011	0.2329690576
2012	0.2329461931
2013	0.2329223356
2014	0.2328917556
2015	0.2328616952
2016	0.2328180372
2017	0.2327633982
2018	0.2327222702
2019	0.2326965172
2020	0.2326689401
2021	0.2326375546
2022	0.2326247204
2023	0.2326125016
2024	0.2325973498
2025	0.2325766287
2026	0.2325265831
2027	0.2324915974
2028	0.2324372234
2029	0.2323944248
2030	0.2323480966
2031	0.2323357823
2032	0.2323063108
2033	0.2322642684
2034	0.232242688
2035	0.2321905154
2036	0.2321516617
2037	0.2321074896
2038	0.2320618794
2039	0.2320437325
2040	0.231991639
2041	0.2319567549
2042	0.231917495
2043	0.2318831643
2044	0.2318561683
2045	0.2318103117
2046	0.231798342
2047	0.2317577895
2048	0.2317300757
2049	0.2316799448
2050	0.2316350293
2051	0.2316232583
2052	0.2315960239
2053	0.2315660506
2054	0.231528777
2055	0.2314990057
2056	0.2314575479
2057	0.2314279677
2058	0.231414115
2059	0.2313700648
2060	0.2313330146
2061	0.2312956591
2062	0.2312313844
2063	0.2312072761
2064	0.231142319
2065	0.2310985034
2066	0.2310563117
2067	0.2310307649
2068	0.2309817735
2069	0.2309745923
2070	0.2309592354
2071	0.2309446003
2072	0.2309273573
2073	0.2308992989
2074	0.2308482686
2075	0.2308118616
2076	0.2307899221
2077	0.2307736971
2078	0.230760438
2079	0.230724803
2080	0.2306676149
2081	0.230635678
2082	0.2306006722
2083	0.2305660851
2084	0.2305466874
2085	0.2305265999
2086	0.2304926682
2087	0.2304672159
2088	0.2304278731
2089	0.2303813469
2090	0.2303411831
2091	0.2303147571
2092	0.2302776703
2093	0.2302543401
2094	0.2302334936
2095	0.2301916243
2096	0.2301416888
2097	0.2300956878
2098	0.2300783457
2099	0.2300571259
2100	0.230011716
2101	0.2299608935
2102	0.2299377356
2103	0.2299129164
2104	0.2298569608
2105	0.2298130654
2106	0.2297868433
2107	0.2297451181
2108	0.229679674
2109	0.2296614059
2110	0.2296005959
2111	0.2295691224
2112	0.229516081
2113	0.2294959519
2114	0.2294838382
2115	0.2294563068
2116	0.2294127508
2117	0.2293887392
2118	0.2293456724
2119	0.2293241372
2120	0.2293129875
2121	0.2292780214
2122	0.2292424078
2123	0.2292179637
2124	0.2291674326
2125	0.229142297
2126	0.2291316298
2127	0.2291004108
2128	0.2290409354
2129	0.2290189044
2130	0.2289595219
2131	0.2289131172
2132	0.2288507416
2133	0.2288251158
2134	0.2288140097
2135	0.2287876345
2136	0.2287373234
2137	0.2286908789
2138	0.2286579086
2139	0.2286186301
2140	0.2285874809
2141	0.2285612435
2142	0.2285111408
2143	0.2284634914
2144	0.228433211
2145	0.2283933061
2146	0.228379835
2147	0.2283661859
2148	0.2283283508
2149	0.2282640793
2150	0.2282079643
2151	0.228139075
2152	0.2281266294
2153	0.2280849851
2154	0.2280400774
2155	0.2280170238
2156	0.2279798171
2157	0.2279315679
2158	0.2278830635
2159	0.2278500793
2160	0.227808733
2161	0.2277880734
2162	0.2277566392
2163	0.2277355665
2164	0.2277087497
2165	0.2276833542
2166	0.2276581154
2167	0.2276379824
2168	0.227592945
2169	0.2275536225
2170	0.2275316266
2171	0.227506813
2172	0.2274757036
2173	0.2274620579
2174	0.2274265541
2175	0.2274056069
2176	0.2273579784
2177	0.2273270004
2178	0.2273039273
2179	0.2272793879
2180	0.22725696
2181	0.2272381281
2182	0.2272120468
2183	0.2271922282
2184	0.2271539942
2185	0.2271263841
2186	0.2271048455
2187	0.2270760316
2188	0.2270619912
2189	0.2270554224
2190	0.2270425293
2191	0.2269993561
2192	0.2269749236
2193	0.2269151031
2194	0.2268954692
2195	0.2268849507
2196	0.2268534288
2197	0.2268341686
2198	0.2268077266
2199	0.2267864391
2200	0.2267640938
2201	0.2267456837
2202	0.2267212842
2203	0.226698018
2204	0.2266627283
2205	0.2266257585
2206	0.2265923111
2207	0.2265690739
2208	0.2265474119
2209	0.226537275
2210	0.2265082592
2211	0.2264919645
2212	0.2264689198
2213	0.2264213185
2214	0.2263992698
2215	0.2263613625
2216	0.2263161952
2217	0.2262980864
2218	0.226274856
2219	0.2262297321
2220	0.226217718
2221	0.2261704994
2222	0.226124363
2223	0.2260777717
2224	0.2260582162
2225	0.2260032572
2226	0.2259851024
2227	0.2259675208
2228	0.2259282336
2229	0.2259188106
2230	0.225891545
2231	0.2258468894
2232	0.2258165713
2233	0.2257947344
2234	0.225771995
2235	0.2257560853
2236	0.2257346941
2237	0.2256857325
2238	0.2256581275
2239	0.2256404141
2240	0.2256218776
2241	0.2255923116
2242	0.2255692188
2243	0.2255597273
2244	0.2255390849
2245	0.2255269842
2246	0.2254865964
2247	0.225470434
2248	0.2254356798
2249	0.225415916
2250	0.2253702698
2251	0.2253395741
2252	0.2252998085
2253	0.2252744164
2254	0.2252684734
2255	0.2252282443
2256	0.2252111927
2257	0.2251911377
2258	0.2251561608
2259	0.2251341579
2260	0.2251157988
2261	0.2250890271
2262	0.2250627155
2263	0.2250421846
2264	0.225005892
2265	0.2249884273
2266	0.2249682742
2267	0.2249327075
2268	0.2249117305
2269	0.2249004278
2270	0.2248451461
2271	0.2247934044
2272	0.2247767318
2273	0.2247447283
2274	0.2247017752
2275	0.2246591504
2276	0.2246473156
2277	0.2246256729
2278	0.2246167352
2279	0.2246029331
2280	0.2245858916
2281	0.2245600732
2282	0.2245383701
2283	0.2245101426
2284	0.2244786702
2285	0.2244509176
2286	0.2244259188
2287	0.2244064142
2288	0.2243953798
2289	0.2243491697
2290	0.2243338336
2291	0.224319096
2292	0.2242920894
2293	0.2242550229
2294	0.2242302033
2295	0.224204886
2296	0.2241885756
2297	0.2241731769
2298	0.2241248882
2299	0.2241096581
2300	0.2240983364
2301	0.224070388
2302	0.2240599125
2303	0.224012467
2304	0.2239960901
2305	0.2239530809
2306	0.2239303643
2307	0.2239045234
2308	0.2238490549
2309	0.2238225168
2310	0.2237978049
2311	0.2237732129
2312	0.2237444205
2313	0.2237301031
2314	0.2237095669
2315	0.2236820945
2316	0.2236625433
2317	0.2236444679
2318	0.2236037491
2319	0.2235889762
2320	0.2235824225
2321	0.2235715115
2322	0.2235647304
2323	0.2235186334
2324	0.2235055906
2325	0.2234790872
2326	0.2234644568
2327	0.2234461327
2328	0.2234400676
2329	0.2234211293
2330	0.2234085737
2331	0.2233713766
2332	0.2233318043
2333	0.2232821899
2334	0.2232598628
2335	0.2232328014
2336	0.2232153916
2337	0.2231713081
2338	0.2231568929
2339	0.2231086437
2340	0.223077682
2341	0.2230637678
2342	0.2230493858
2343	0.2230074308
2344	0.2229890508
2345	0.2229697439
2346	0.2229559404
2347	0.2229233301
2348	0.2229052575
2349	0.2228818543
2350	0.2228602216
2351	0.2228456724
2352	0.2228293716
2353	0.2227746075
2354	0.2227558436
2355	0.2227335144
2356	0.2227097858
2357	0.222689965
2358	0.2226694979
2359	0.2226463138
2360	0.222621018
2361	0.2225880605
2362	0.222568488
2363	0.222551228
2364	0.2225379921
2365	0.2225136633
2366	0.2224850611
2367	0.2224593366
2368	0.2224449645
2369	0.222427753
2370	0.2223852512
2371	0.2223389402
2372	0.222331867
2373	0.2222923459
2374	0.2222752596
2375	0.2222676984
2376	0.2222333302
2377	0.2222037962
2378	0.222172278
2379	0.2221500718
2380	0.2221262521
2381	0.2221163599
2382	0.2220920637
2383	0.2220764187
2384	0.2220418206
2385	0.2220212757
2386	0.2219884823
2387	0.2219658139
2388	0.2219221141
2389	0.221895932
2390	0.2218745304
2391	0.2218309335
2392	0.2218184541
2393	0.2218049104
2394	0.2217945777
2395	0.2217559871
2396	0.2217273072
2397	0.2216810198
2398	0.2216421111
2399	0.2216294712
2400	0.2216077445
2401	0.2215850656
2402	0.2215774661
2403	0.221535911
2404	0.2215147453
2405	0.2214897956
2406	0.2214759456
2407	0.221463238
2408	0.2214407654
2409	0.2214211835
2410	0.2213776772
2411	0.221352877
2412	0.2213211916
2413	0.2212876529
2414	0.2212406857
2415	0.2212157507
2416	0.2211900695
2417	0.2211665322
2418	0.2211441063
2419	0.2211278209
2420	0.2211048602
2421	0.2210686627
2422	0.2210586787
2423	0.2210452615
2424	0.2210133273
2425	0.2209765496
2426	0.2209708082
2427	0.2209342827
2428	0.2209086133
2429	0.2208702469
2430	0.2208405106
2431	0.2208198986
2432	0.2208066571
2433	0.2207691026
2434	0.2207449614
2435	0.2207110303
2436	0.2206886637
2437	0.2206623552
2438	0.2206377654
2439	0.2206250911
2440	0.2205992182
2441	0.2205800803
2442	0.2205552309
2443	0.2205204766
2444	0.2204924599
2445	0.2204775159
2446	0.2204579967
2447	0.2204440113
2448	0.2204271705
2449	0.2203871719
2450	0.2203563375
2451	0.2203437048
2452	0.2203242058
2453	0.2202915736
2454	0.2202693256
2455	0.220234988
2456	0.220222869
2457	0.2201861845
2458	0.2201805278
2459	0.2201559232
2460	0.2201228316
2461	0.2201056581
2462	0.2200851677
2463	0.2200708329
2464	0.2200486482
2465	0.2200090632
2466	0.2199876331
2467	0.2199596061
2468	0.2199483664
2469	0.2199223441
2470	0.2198822764
2471	0.2198270413
2472	0.2197722445
2473	0.2197422998
2474	0.2197299751
2475	0.2197110837
2476	0.219695107
2477	0.2196855182
2478	0.2196639229
2479	0.2196369948
2480	0.219598944
2481	0.219560562
2482	0.2195405085
2483	0.2195251241
2484	0.2195040525
2485	0.2194792953
2486	0.2194669193
2487	0.219449469
2488	0.2194197508
2489	0.2194001451
2490	0.2193589392
2491	0.2193294411
2492	0.2192974541
2493	0.2192862591
2494	0.2192679115
2495	0.2192236692
2496	0.219214753
2497	0.2192012231
2498	0.2191872685
2499	0.219178864
2500	0.219161281
2501	0.2191464279
2502	0.2191027555
2503	0.2190723046
2504	0.2190586252
2505	0.2190298998
2506	0.2189788463
2507	0.2189594844
2508	0.2189230206
2509	0.2188866351
2510	0.2188652406
2511	0.2188253111
2512	0.2187972759
2513	0.2187647006
2514	0.2187539717
2515	0.2187436402
2516	0.2187211529
2517	0.2187103744
2518	0.2186867485
2519	0.2186552097
2520	0.2186338131
2521	0.2186238345
2522	0.2186050688
2523	0.2185950819
2524	0.2185675142
2525	0.2185480136
2526	0.218498988
2527	0.2184673635
2528	0.2184256122
2529	0.2184051592
2530	0.2183840123
2531	0.218374709
2532	0.2183613709
2533	0.2183261175
2534	0.2183113532
2535	0.2182925322
2536	0.2182701431
2537	0.2182623342
2538	0.2182397353
2539	0.218226903
2540	0.2181551446
2541	0.2181337619
2542	0.2181161085
2543	0.2180799433
2544	0.2180526179
2545	0.2180284476
2546	0.2180143171
2547	0.2180047605
2548	0.2179955906
2549	0.2179829786
2550	0.2179741711
2551	0.2179647189
2552	0.2179526106
2553	0.2179125331
2554	0.2179038642
2555	0.2178369442
2556	0.2177990959
2557	0.217754928
2558	0.2177468009
2559	0.2177286238
2560	0.2177065444
2561	0.2176972536
2562	0.2176619325
2563	0.217642734
2564	0.2176345139
2565	0.2176192858
2566	0.2175851711
2567	0.2175694355
2568	0.2175440028
2569	0.2175106967
2570	0.2174773343
2571	0.2174654033
2572	0.2174407155
2573	0.2174328426
2574	0.2174206358
2575	0.21737749
2576	0.217354233
2577	0.2173217165
2578	0.217310293
2579	0.2172859457
2580	0.2172640349
2581	0.21725662
2582	0.2172265055
2583	0.2171998681
2584	0.2171801557
2585	0.2171729669
2586	0.217157027
2587	0.217138652
2588	0.2171110653
2589	0.2171025897
2590	0.2170660164
2591	0.2170475682
2592	0.2170176162
2593	0.2169700191
2594	0.2169492801
2595	0.2169275152
2596	0.2169212308
2597	0.2168751707
2598	0.2168407879
2599	0.2168091917
2600	0.2167880482
2601	0.216765836
2602	0.2167348658
2603	0.2167235046
2604	0.2167020378
2605	0.2166900367
2606	0.2166684805
2607	0.2166334824
2608	0.2165935052
2609	0.2165840547
2610	0.21655549
2611	0.2165101069
2612	0.2165019409
2613	0.2164833478
2614	0.2164642571
2615	0.2164370156
2616	0.2164182874
2617	0.2164035083
2618	0.2163943595
2619	0.216348026
2620	0.2163356817
2621	0.2163215586
2622	0.2162936601
2623	0.2162494389
2624	0.2162314778
2625	0.2161911096
2626	0.2161709683
2627	0.2161569516
2628	0.2161160112
2629	0.2160849333
2630	0.216060958
2631	0.2160519949
2632	0.2160032014
2633	0.2159848423
2634	0.2159487384
2635	0.2159347192
2636	0.2158940492
2637	0.215874837
2638	0.2158642917
2639	0.2158541506
2640	0.2158367565
2641	0.2158071211
2642	0.2157846488
2643	0.2157564791
2644	0.2157356611
2645	0.2157021591
2646	0.2156611819
2647	0.215622446
2648	0.2156034331
2649	0.2155864628
2650	0.2155560451
2651	0.2155288843
2652	0.2154625077
2653	0.2154324074
2654	0.2154136041
2655	0.2153933033
2656	0.2153672527
2657	0.2153508674
2658	0.2153327316
2659	0.2153032162
2660	0.2152738692
2661	0.2152179072
2662	0.2152006672
2663	0.2151850047
2664	0.2151377646
2665	0.2151290062
2666	0.2151069092
2667	0.215090821
2668	0.2150751645
2669	0.2150323639
2670	0.2149980923
2671	0.2149877396
2672	0.2149712896
2673	0.2149468839
2674	0.2149210788
2675	0.2149061418
2676	0.2148893524
2677	0.2148599493
2678	0.2148365205
2679	0.2148205721
2680	0.2147992906
2681	0.2147810451
2682	0.2147631322
2683	0.2147452922
2684	0.2146924081
2685	0.2146807084
2686	0.214663116
2687	0.2146557402
2688	0.2146413405
2689	0.2146252791
2690	0.214595792
2691	0.2145867231
2692	0.214550893
2693	0.2145264926
2694	0.2145051987
2695	0.2144716782
2696	0.2144361507
2697	0.2144209583
2698	0.2144125724
2699	0.2143867328
2700	0.2143483674
2701	0.2143410453
2702	0.2143323118
2703	0.2143074252
2704	0.2142946175
2705	0.2142547854
2706	0.2142373171
2707	0.2142089828
2708	0.214177748
2709	0.2141551672
2710	0.2141406342
2711	0.2141227943
2712	0.214107256
2713	0.2140865465
2714	0.2140726689
2715	0.2140592208
2716	0.2140482824
2717	0.2140090115
2718	0.214000435
2719	0.2139739213
2720	0.2139617419
2721	0.2139442206
2722	0.213919526
2723	0.2138856587
2724	0.2138773998
2725	0.2138617611
2726	0.2138389475
2727	0.2138137402
2728	0.2138037337
2729	0.2137886715
2730	0.2137747384
2731	0.2137692701
2732	0.2137323468
2733	0.2137045278
2734	0.2136924123
2735	0.2136731151
2736	0.2136536106
2737	0.2136403282
2738	0.2136093248
2739	0.2135940033
2740	0.2135584055
2741	0.2135088962
2742	0.2134958654
2743	0.213458554
2744	0.2134382183
2745	0.2134180386
2746	0.2134064558
2747	0.213378336
2748	0.2133513132
2749	0.2133229219
2750	0.2132929353
2751	0.2132764171
2752	0.2132364532
2753	0.2132188622
2754	0.2132092208
2755	0.2131893423
2756	0.2131669946
2757	0.2131546843
2758	0.2131299601
2759	0.2130963202
2760	0.2130584413
2761	0.2130469294
2762	0.2130128918
2763	0.2129857891
2764	0.2129688201
2765	0.2129336332
2766	0.2129069585
2767	0.212878846
2768	0.2128555243
2769	0.2128493751
2770	0.2128191337
2771	0.2127963492
2772	0.2127758128
2773	0.212751934
2774	0.2127379969
2775	0.2126781156
2776	0.2126583752
2777	0.2126227356
2778	0.2125961048
2779	0.2125596711
2780	0.2125335111
2781	0.212518895
2782	0.2125028681
2783	0.2124846058
2784	0.2124680296
2785	0.2124360729
2786	0.212415062
2787	0.2123925932
2788	0.2123550834
2789	0.2123301541
2790	0.2123187477
2791	0.2122830559
2792	0.2122467846
2793	0.2122375675
2794	0.2122242545
2795	0.2122004849
2796	0.2121746343
2797	0.2121507334
2798	0.2121421951
2799	0.2121232268
2800	0.2121072786
2801	0.2120696517
2802	0.2120600267
2803	0.2120446133
2804	0.2120380231
2805	0.2120225998
2806	0.2120108041
2807	0.2119898902
2808	0.2119338021
2809	0.2119223711
2810	0.2118858325
2811	0.2118617225
2812	0.2118446561
2813	0.211832206
2814	0.2118039811
2815	0.2117689547
2816	0.2117538199
2817	0.2117325857
2818	0.2117023317
2819	0.2116761762
2820	0.2116568962
2821	0.2116477846
2822	0.211634191
2823	0.2115999538
2824	0.211588978
2825	0.2115694071
2826	0.2115612897
2827	0.2115484189
2828	0.2115324999
2829	0.2115190518
2830	0.2115029078
2831	0.2114919507
2832	0.2114755897
2833	0.2114607223
2834	0.2114436389
2835	0.2114245059
2836	0.2114051723
2837	0.2113971252
2838	0.2113829247
2839	0.2113688881
2840	0.2113532127
2841	0.211314197
2842	0.2112585766
2843	0.2112520757
2844	0.211240546
2845	0.2112276185
2846	0.2112106096
2847	0.2111878309
2848	0.2111723355
2849	0.2111500321
2850	0.2111353571
2851	0.211118689
2852	0.2111028395
2853	0.2110825398
2854	0.2110717616
2855	0.2110399166
2856	0.2110257955
2857	0.2110008099
2858	0.2109910646
2859	0.2109654759
2860	0.2109559271
2861	0.2109396453
2862	0.2109149748
2863	0.2108967828
2864	0.2108780211
2865	0.2108668022
2866	0.210844122
2867	0.210832557
2868	0.2108192248
2869	0.2107716919
2870	0.2107628075
2871	0.2107275697
2872	0.2107135355
2873	0.2106962093
2874	0.2106878328
2875	0.2106771663
2876	0.2106657037
2877	0.2106415294
2878	0.2106308251
2879	0.2106049812
2880	0.2105901956
2881	0.2105712745
2882	0.2105423201
2883	0.2105187782
2884	0.2105108077
2885	0.2105048815
2886	0.2104968037
2887	0.2104700474
2888	0.2104515493
2889	0.2104261689
2890	0.2104047761
2891	0.2103838195
2892	0.2103587142
2893	0.2103444281
2894	0.2103225716
2895	0.2102808803
2896	0.2102592654
2897	0.2102488368
2898	0.2102301411
2899	0.2102205879
2900	0.210212504
2901	0.2101925559
2902	0.2101854613
2903	0.2101676802
2904	0.2101369572
2905	0.2101024995
2906	0.2100936662
2907	0.210074962
2908	0.2100626238
2909	0.2100525936
2910	0.2100394897
2911	0.2100255349
2912	0.2100192548
2913	0.2100024996
2914	0.2099813043
2915	0.209944542
2916	0.2099197548
2917	0.2099075991
2918	0.2098830427
2919	0.2098571232
2920	0.2098312788
2921	0.2098111431
2922	0.2097960336
2923	0.2097857179
2924	0.2097663189
2925	0.209748572
2926	0.2097298111
2927	0.2097134474
